Regions,County,IP Name,Website URL,Site City,Description,Latitude,Longitude,Subcategories,Minor Categories,Image URL,Location
New York City,New York County,Hotel Riverview,http://www.Hotelriverview.com,New York,"Facing the Hudson River in Greenwich Village. Clean, comfortable rooms with TVs. A short walk from city attractions. Nearby transportation.",40.7381844,-74.0094595,Hotels & Motels,Hotels & Motels,,"(40.7381844, -74.0094595)"
New York City,New York County,Hotel Wales,http://www.waleshotel.com,New York,"Elegant Victorian in upper Eastside amid mansions and museums. This quiet neighborhood offers wonderful restaurants, classy boutiques and the possibility of seeing a celebrity.",40.7847032,-73.9560283,Hotels & Motels,Hotels & Motels,,"(40.7847032, -73.9560283)"
New York City,New York County,Hotel Wolcott,http://www.wolcott.com,New York,1905 refurbished historic property. Spacious guestrooms and suites reasonably priced.,40.746616,-73.986718,Hotels & Motels,Hotels & Motels,,"(40.746616, -73.986718)"
New York City,New York County,Howard Johnson Express Inn,http://www.hojo.com/HowardJohnson/control/Booking/property_info?propertyId=13843&brandInfo=HJ,New York,"46 guest rooms and suites. Features include complimentary continental breakfast, free local calls, two 2-line phones with data ports and voice mail",40.72,-73.99,Hotels & Motels,Hotels & Motels,,"(40.72, -73.99)"
New York City,New York County,Howard Johnson Express Inn Queens,,Woodside,"Hotel has 44 guest rooms and no suites.  Located 3 miles from LaGuardia Airport, 10 miles from JFK, 5 miles from Flushing Meadow Tennis Centre and 10 miles from Manhattan.  Fully furnished guest rooms with hairdryers,irons, coffee machines.  Free Continential Breakfast, newspaper, 24 hr. coffee.  Customer service & cleanliness is our #1 priority.",40.74,-73.9,Hotels & Motels,Hotels & Motels,,"(40.74, -73.9)"
New York City,New York County,Howard Johnson Penn Station,http://www.hojopennstation.com,New York,Budget 2-star hotel. Close to attractions and shopping.,40.7514996,-73.9913823,Hotels & Motels,Hotels & Motels,,"(40.7514996, -73.9913823)"
New York City,New York County,InterContinental The Barclay New York,http://www.ichotelsgroup.com/h/d/ic/1/en/hd/nycha?_IATAno=99763952,New York,"Spectacular $70 million renovation restored this midtown jewel to its original splendor. Steps away from Park and Fifth Avenue shopping, major sightseeing, and fabulous dining.",40.7556603,-73.9742035,Hotels & Motels,Hotels & Motels,,"(40.7556603, -73.9742035)"
New York City,New York County,Ivy Terrace,http://www.ivyterrace.com,New York,"Elegantly furnished apartments with terraces, breakfast, private bath, kitchen. Centrally located in upscale neighborhoods near shopping, attractions, public transportation, business districts. Long or short-term stays available.",40.760184,-73.965885,Vacation Rentals,Vacation Rentals,,"(40.760184, -73.965885)"
New York City,New York County,Jazz on the Park,http://www.jazzhostel.com,New York,"Hostel, 210 beds. Full-service coffee lounge, game room, roof decks, outdoor smoking areas, laundry room, live music. Mostly two-six beds per room.",40.8,-73.96,Hostels,Hostels,,"(40.8, -73.96)"
New York City,New York County,Jolly Hotel Madison Towers,http://www.jollymadison.com,New York,Walking distance to the Empire State Building and major stores along Madison & Fifth Avenues. Lobby with an impressive Italian marble staircase & Venetian glass lighting.,40.7501381,-73.9808648,Hotels & Motels,Hotels & Motels,,"(40.7501381, -73.9808648)"
New York City,New York County,Jumeirah Essex House,http://www.jumeirahessexhouse.com,New York,"Relax and stay a while in this luxurious hotel, built in 1931 and is a well known feature of Manhattan; recognized throughout the world as a model of graceful elegance and art-deco sophistication.",40.77,-73.98,Hotels & Motels,Hotels & Motels,,"(40.77, -73.98)"
New York City,New York County,"Kimberly Hotel, The",http://www.kimberlyhotel.com,New York,"Unique in spirit with gracious hospitality, The Kimberly Hotel is European elegance in the heart of cosmopolitan East Side Manhattan.",40.7563419,-73.9713979,Hotels & Motels,Hotels & Motels,,"(40.7563419, -73.9713979)"
New York City,New York County,"Kitano New York, The",http://www.kitano.com,New York,"In Manhattan's business district.  Offers quiet elegance with 150 guest rooms overlooking Park Avenue.  Just minutes away from Grand Central Terminal, the Empire State Building, shopping, and the arts.",40.75,-73.98,Hotels & Motels,Hotels & Motels,,"(40.75, -73.98)"
New York City,New York County,LaQuinta Manhattan,http://www.applecorehotels.com/hotel.cfm?h=bm,New York,"Near Empire State Building, Chrysler Building, Lord & Taylor, Macy's, Madison Square Garden. In-room hair dryer, coffeemaker, iron, cable TV, movies. Fitness room, business center, restaurants, rooftop bar. Complimentary Wi-Fi services available.",40.75,-73.99,Hotels & Motels,Hotels & Motels,,"(40.75, -73.99)"
New York City,New York County,Larchmont Hotel,http://www.larchmonthotel.com,New York,"Off Fifth Avenue in Historic Greenwich Village. Convenient to transportation, fine restaurants & gourmet take-out, music clubs and theatres.",40.7345923,-73.9961528,Hotels & Motels,Hotels & Motels,,"(40.7345923, -73.9961528)"
New York City,New York County,Le Parker Meridien,http://www.parkermeridien.com,New York,Views of Central Park and Midtown Manhattan skyline. Redesigned lobby complements complete wellness center and rooftop pool. Dining and drinking at all-day breakfast restaurant.,40.764667,-73.978074,Hotels & Motels,Hotels & Motels,,"(40.764667, -73.978074)"
New York City,New York County,Le Refuge Inn,http://www.lerefugeinn.com,Bronx,Just 20 minutes from Manhattan. A beautifully restored sea captain's house. Romantic eight-room Victorian Inn overlooks the 300 year old harbor on City Island.,40.854301,-73.790198,B&Bs & Country Inns,B&Bs & Country Inns,,"(40.854301, -73.790198)"
New York City,New York County,Lombardy Hotel,http://www.lombardyhotel.com,New York,"Small luxury hotel, off Park Avenue, offering an elegant ambiance and excellence in service. Intimate boutique hotel setting.",40.760613,-73.970449,Hotels & Motels,Hotels & Motels,,"(40.760613, -73.970449)"
New York City,New York County,"Lowell Hotel, The",http://www.lowellhotel.com,New York,"Near Madison Ave, Central Park, museums and fine restaurants. Most rooms and suites feature kitchens, and  33 of the 47 suites feature working wood burning fireplaces.",40.765698,-73.9692479,Hotels & Motels,Hotels & Motels,,"(40.765698, -73.9692479)"
New York City,New York County,Lucerne Hotel,,New York,Elegantly restored into a luxury boutique hotel. One of New York's most treasured landmarks. Rated #1 moderately priced hotel in NYC. 250 European inspired rooms and suites.,40.783336,-73.97849,Hotels & Motels,Hotels & Motels,,"(40.783336, -73.97849)"
New York City,New York County,Lyden Gardens,,New York,"Quiet, spacious. Reasonably priced suites.",40.764421,-73.963083,Hotels & Motels,Hotels & Motels,,"(40.764421, -73.963083)"
New York City,New York County,Mandarin Oriental New York,http://www.mandarinoriental.com/newyork,New York,"Luxury guestrooms contemporary in design yet with stylish oriental flair. Floor to ceiling views of the city skyline. Features Asiate (French-Japanese cuisine), a 14,500 sq.ft. spa with state-of-the-art exercise facilities & a 75-foot indoor lap pool.",40.7690784,-73.9829538,Hotels & Motels|Wellness,Hotels & Motels|Spas & Wellness Centers,,"(40.7690784, -73.9829538)"
New York City,New York County,Manhattan Club,http://www.manhattanclub.com,New York,"In midtown Manhattan, just south of Central Park and across the street from Carnagie Hall. 165 luxury units feature an elegant, refined atmosphere in the heart of the city.",40.764624,-73.981426,Hotels & Motels,Hotels & Motels,,"(40.764624, -73.981426)"
New York City,New York County,Manhattan Mid-Town East Courtyard,http://www.marriott.com/NYCME,New York,"A new hotel located on the eastside of Manhattan convenient to superb restaurants, world class shopping, museums, Broadway theaters, Rockefeller Center and Radio City Music Hall.",40.757498,-73.969735,Hotels & Motels,Hotels & Motels,,"(40.757498, -73.969735)"
New York City,New York County,Manhattan Seaport Suites,http://www.seaportsuites.com,New York,"Hotel has junior and one bedroom suites. All rooms feature kitchenettes, color tv, hair dryer.  Lounge in lobby for lunch & cocktails, shops and restaurants are nearby. Continental breakfast buffet .",40.705094,-74.006044,Hotels & Motels,Hotels & Motels,,"(40.705094, -74.006044)"
New York City,New York County,Mansfield Hotel,,New York,"Over 100 rooms including suites.  Stylish boutique hotel.  Turn-of-the century details and club-style ambience.  Twenty-four-hour cappuccino/espresso bar, VCR and CD library, AVEDA amenities, M Bar and Jazz night, executive board room.",40.75,-73.98,Hotels & Motels,Hotels & Motels,,"(40.75, -73.98)"
New York City,New York County,"Mark New York, The",http://www.themarkhotel.com,New York,"Casual luxury hotel. Complimentary shuttle from Wall St area. Close to exclusive shopping, Museum Mile, and Central Park.",40.7752454,-73.9634978,Hotels & Motels,Hotels & Motels,,"(40.7752454, -73.9634978)"
New York City,New York County,Mayflower Hotel On The Park,http://www.mayflowerhotel.com,New York,"European style hotel overlooking Central Park. Spacious rooms and suites with pantries and refrigerators. Walking distance of Lincoln Center, Carnegie Hall and Theatre district.",40.770131,-73.981516,Hotels & Motels,Hotels & Motels,,"(40.770131, -73.981516)"
New York City,New York County,Metro Hotel,http://www.hotelmetronyc.com,New York,"Boutique hotel in the fashion district, near Macy's. Rooftop terrace with views of the Empire State Building. Witty Art Deco decor. Cable TV, fax machines, valet/laundry service.",40.75,-73.99,Hotels & Motels,Hotels & Motels,,"(40.75, -73.99)"
New York City,New York County,"Metropolitan, The",http://www.metropolitanhotelnyc.com,New York,"Midtown Manhattan. Walk to Fifth and Madison Ave, shopping, Rockefeller Center, St. Patrick's Cathedral and the Chrysler building.",40.756961,-73.97198,Hotels & Motels,Hotels & Motels,,"(40.756961, -73.97198)"
New York City,New York County,"Michelangelo, The",http://www.michelangelohotel.com,New York,"In theatre, cultural and business district. Italian-themed luxury hotel with antique furniture, marble and fresh flowers.",40.7616104,-73.9825635,Hotels & Motels,Hotels & Motels,,"(40.7616104, -73.9825635)"
New York City,New York County,Milford Plaza,http://www.milfordplaza.com,New York,"A Superior high rise hotel featuring a 3 story marble lobby and chandeliers. 24-hour deli, coffee shop, fitness center, restaurant, laundry/valet & a tour desk. In the heart of Broadway’s Theater District, around the corner from 14 Broadway theaters, and just a short walk from Radio City Music Hall, the Rockefeller Center, Fifth Avenue shopping, Herald Square, Times Square and the Javits Center.",40.758635,-73.987384,Hotels & Motels,Hotels & Motels,,"(40.758635, -73.987384)"
New York City,New York County,Millenium Hilton,http://www.newyorkmillenium.hilton.com,New York,"The Millenium Hilton is located in the heart of New York City's Financial District. The rooms and suites are well appointed with high-tech amenities including: a 42"" plasma screen television, high speed internet access, dual line cordless phone with dataport and personalized voice mail.",40.71,-74.01,Hotels & Motels,Hotels & Motels,,"(40.71, -74.01)"
New York City,New York County,Millennium Broadway,http://www.millenniumhotels.com,New York,Millennium Broadway is definitely New York.  Enjoy the finer things in life in a hotel with guestrooms you'll want to call home.,40.7569402,-73.9848717,Hotels & Motels,Hotels & Motels,,"(40.7569402, -73.9848717)"
New York City,New York County,Millennium UN Plaza Hotel New York,http://www.unplaza.com,New York,"Located across from the United Nations near Grand Central terminal, featuring 427 spacious guest rooms and suites with spectacular views, meeting space, restaurant, health club, indoor pool, indoor tennis court, and room service.",40.7490107,-73.9697462,Hotels & Motels,Hotels & Motels,,"(40.7490107, -73.9697462)"
New York City,New York County,"Moderne, The",,New York,"A first class hotel, located in the historic heart of Midtown at 55th St &  Broadway. The ultra contemporary style of the hotel is accented by the imported Belgian linens, and well placed furnishings.",40.765262,-73.982856,Hotels & Motels,Hotels & Motels,,"(40.765262, -73.982856)"
New York City,New York County,Morgans,,New York,New York's original boutique hotel with famous Asia de Cuba restaurant.,40.749801,-73.981115,Hotels & Motels,Hotels & Motels,,"(40.749801, -73.981115)"
