Region,County,Title,Description,Latitude,Longitude,Tags 1,Tags 2,Website URL,Photo URL,Location
1000 Islands-Seaway,Oswego County,Great Bear Springs Recreation Area,"More than 450 acres with over 6 miles of marked trails for hiking, biking, cross-country skiing, snowshoeing, and bird watching.",43.301275699999998,-76.383686900000001,Nature|Snow Adventures,Birding|Nature|Skiing (XC)|Snowshoeing,http://www.friendsofgreatbear.org,,"(43.301275699999998, -76.383686900000001)"
1000 Islands-Seaway,Oswego County,Green Valley Golf Course/Green View Country Club,"18 holes, 5877 yards, par 73, club/cart rentals, bar and restaurant.",43.3143137,-76.066967199999993,Land Adventures,Golf Private,,,"(43.3143137, -76.066967199999993)"
1000 Islands-Seaway,Oswego County,Griffins' Greens Golf Course,"18 holes, 5300 yards, par 70, club/cart rentals, snack bar which includes coffee/donuts, beer/hot dogs/chips/candy.",43.357892999999997,-76.352090000000004,Land Adventures,Golf Private,,,"(43.357892999999997, -76.352090000000004)"
1000 Islands-Seaway,Oswego County,Halfshire Historical Society,Exhibit on area agricultural life from 1800 to 1950.,43.558923999999998,-76.048013100000006,History & Culture,Historic sites,,,"(43.558923999999998, -76.048013100000006)"
1000 Islands-Seaway,Oswego County,Happy Valley Wildlife Management Area,"8,645 acres of uplands, wetlands and ponds; 8 miles of marked trails; primitive camping by permit only. Enjoy biking, birding, cross-country skiiing, fishing, hiking, hunting, snowmobiling, snowshoeing and trapping.",43.468820000000001,-76.007785999999996,Land Adventures|Nature|Snow Adventures,Birding|Hiking|Hunting|Skiing (XC)|Snowmobiling|Snowshoeing,http://www.dec.ny.gov/outdoor/7792.html,,"(43.468820000000001, -76.007785999999996)"
1000 Islands-Seaway,Oswego County,High Adventure Sport Fishing,"Lake charters, driftboat and stream guide service.",43.5313467,-76.181516999999999,Water Adventures,Fishing,http://www.highadventurefishing.com,,"(43.5313467, -76.181516999999999)"
1000 Islands-Seaway,Oswego County,High Hook Guide Service,"Spin or flyfishing for trophy fish using light tackle on the Salmon River & tributaries of Lake Ontario; from shore or heated driftboat. Salmon, steelhead, Private access fishing on our own land for salmon, steelhead & browns.",43.539122599999999,-76.190877200000003,Water Adventures,Fishing,http://www.highhookguideservice.com,,"(43.539122599999999, -76.190877200000003)"
1000 Islands-Seaway,Oswego County,H. Lee White Marine Museum,"Located on a pier overlooking Oswego Harbor, collections depict 400 years of Oswego County's maritime history and the colorful story of a major Great Lakes port during the 19th century. Museum includes a 1925 NYS Canal Boat and the National HistoricLandmark WWII Tug LT-5.""""",43.4553461,-76.510497299999997,History & Culture|Museums|Path Through History,Historical museums,http://www.hleewhitemarinemuseum.com,,"(43.4553461, -76.510497299999997)"
1000 Islands-Seaway,Oswego County,Jerry's Sport Fish'n Charters and Guide Service,Lake Ontario charter boat fishing and river guided trips.,43.861455300000003,-76.201188900000005,Water Adventures,Fishing,http://www.jerrysportfishn.com,,"(43.861455300000003, -76.201188900000005)"
1000 Islands-Seaway,Oswego County,John D Murray Firefighters Museum,1920s era vintage fire trucks and memorabilia.,43.4553461,-76.510497299999997,Museums,Historical,,,"(43.4553461, -76.510497299999997)"
1000 Islands-Seaway,Oswego County,Johnson Bay Marina,"Located on the Erie Canal (New London Lock E-22 - Lock 23) on Oneida Lake, north shore.",43.248774900000001,-76.076282800000001,Water Adventures,Marinas,,,"(43.248774900000001, -76.076282800000001)"
1000 Islands-Seaway,Oswego County,K&G Sportfishing,"Lake Ontario sportfishing and quality lodging for fishermen, featuring a 40' charter boat.",43.486323400000003,-76.447234499999993,Water Adventures,Fishing,http://www.kglodge.com,,"(43.486323400000003, -76.447234499999993)"
1000 Islands-Seaway,Oswego County,La Guerre d'Independence,"Impressive multi-colored woodblock wall mural scenic depicts Revolutionary War; made in France, one of only two in existence. The other is on display in the White House in Washington, DC.",43.474162,-76.243283000000005,Museums,Art & Culture Museums,,,"(43.474162, -76.243283000000005)"
1000 Islands-Seaway,Oswego County,Legacy Full Guide Service & Taxidermy,"Float trips, bank guides, deer hunting and turkey hunting.  Taxidermy specializing in big game mounts and birds (some fish).",43.547302000000002,-75.996583999999999,Water Adventures,Fishing,,,"(43.547302000000002, -75.996583999999999)"
1000 Islands-Seaway,Oswego County,Leon's Farm Market & Ashley Lynn Winery,"Roadside market and nursery with fruit winery. Wine tasting, produce and other items.",43.475530999999997,-76.297982000000005,Local food and drinks,Farmer's markets|Wineries,,,"(43.475530999999997, -76.297982000000005)"
1000 Islands-Seaway,Oswego County,Lighthouse Marina,"Serving international vacationers, recreational boaters, and avid anglers, specializing in brown trout, steelhead, king and coho salmon and bass. Nautical gift shop and tackle shop on premises.",43.575992900000003,-76.202427,Water Adventures,Fishing|Marinas,,,"(43.575992900000003, -76.202427)"
1000 Islands-Seaway,Oswego County,Little John's Guide Service,Specializing in driftboat float trips or walking bank guiding. Also fly or spin fishing.,43.667112000000003,-76.083269999999999,Outdoor Guide Services|Tours & Excursions,Outdoor Guides|Walking tours,http://www.littlejohnjustfishes.com,,"(43.667112000000003, -76.083269999999999)"
1000 Islands-Seaway,Oswego County,Little Whip Fishing Charters,"Charter fishing service specializing in salmon, trout and walleyes.",43.494757999999997,-76.470241999999999,Water Adventures,Fishing,,,"(43.494757999999997, -76.470241999999999)"
1000 Islands-Seaway,Oswego County,Mad River Unlimited,"Canoe & kayak sales and rental; ACA Instructor canoe lessons; NYS sporting licenses; NYS guide service; bait & tackle, books, USGS topo maps.",43.534506899999997,-75.821235400000006,Water Adventures,Fishing|Kayaking / Canoeing,http://www.tughillregion.com,,"(43.534506899999997, -75.821235400000006)"
1000 Islands-Seaway,Oswego County,Mexico Museum,Changing exhibits and archives detailing Mexico's past in a mid-19th-c law office.,43.456645999999999,-76.229552999999996,Museums,Historical,,,"(43.456645999999999, -76.229552999999996)"
1000 Islands-Seaway,Oswego County,Midway Drive-In Theater,"The theatre has parking for 600 cars at speaker posts with overflow parking on the spacious lawns. Our sound system contains nostalgic speakers in the first six rows. Become a regular"" and enjoy specials throughout the season including free pizza and cash prizes.""",43.380932999999999,-76.452368000000007,Amusements,Family entertainment,http://www.midwaydrivein.com/,,"(43.380932999999999, -76.452368000000007)"
1000 Islands-Seaway,Oswego County,New Oswego Speedway,"Supermodifieds, limited supers, super stocks; Budweiser Classic-Labor Day weekend",43.456136999999998,-76.479894999999999,Sports & Gaming,Auto Racetracks,http://www.oswegospeedway.com,,"(43.456136999999998, -76.479894999999999)"
1000 Islands-Seaway,Oswego County,North Country Outfitters,"Driftboat and bank guiding.  Also a NYS licensed hunting guide. Fish for Salmon, Steelhead, Rainbows, Browns, Muskies, Walleye, Bass, etc. Hunt for:  Deer, turkey, grouse.",43.567013600000003,-76.1277027,Water Adventures,Fishing,http://www.fishthesalmonriver.com,,"(43.567013600000003, -76.1277027)"
1000 Islands-Seaway,Oswego County,North Shore Golf Course,"9 holes, 2740 yards, par 35",43.252551500000003,-75.869937100000001,Land Adventures,Golf Private,,,"(43.252551500000003, -75.869937100000001)"
1000 Islands-Seaway,Oswego County,NYS Oneida Fish Cultural Station,"Dept. of Environmental Conservation fish hatchery.  Featuring: Walleye, Lake Sturgeon and Paddlefish.  Lobby video of hatchery operations.  Displays of mounted fish and ducks.",43.2516745,-75.998827700000007,Animals,Fisheries,,,"(43.2516745, -75.998827700000007)"
1000 Islands-Seaway,Oswego County,NYS Salmon River Fish Hatchery,Fish hatchery and visitors center.,43.506791100000001,-76.009902999999994,Animals,Fisheries,http://www.dec.ny.gov/outdoor/21663.html,,"(43.506791100000001, -76.009902999999994)"
1000 Islands-Seaway,Oswego County,Ontario Orchards,"Family owned & operated Farm Market, Nursery, Greenhouses, Bakery, and Cider Mill.",43.46,-76.44,Animals|Local food and drinks|Shopping,Arts & Crafts|Farm Visits|Farmer's markets|Local food and drinks|Shopping|You-pick,http://www.ontarioorchards.com,,"(43.46, -76.44)"
1000 Islands-Seaway,Oswego County,Oswego International Marina,Located on the Oswego Canal,43.461723800000001,-76.517212900000004,Water Adventures,Marinas,,,"(43.461723800000001, -76.517212900000004)"
1000 Islands-Seaway,Oswego County,Oswego Marina,Located on the Oswego Canal,43.446812000000001,-76.473384999999993,Water Adventures,Marinas,,,"(43.446812000000001, -76.473384999999993)"
1000 Islands-Seaway,Oswego County,Oswego Maritime Foundation,"85 ft Great Lake schooner under construction. Recreation, research. Sailing and boating instruction.  Underwater resources program.",43.462477,-76.52131,Water Adventures,Sailing,http://www.oswegomaritime.org,,"(43.462477, -76.52131)"
1000 Islands-Seaway,Oswego County,Oswego Railroad Museum,Dedicated to the historic preservation of the area's railroad history. H.O. layout along with various static displays. Sponsored by the Oswego Valley Railroad Association Inc.,43.4603374,-76.513380999999995,History & Culture|Museums,Historical|Historical museums,http://www.oswegorrmuseum.org,,"(43.4603374, -76.513380999999995)"
1000 Islands-Seaway,Oswego County,Oswego River,"Sportfishing for steelhead, chinook, coho salmon, brown and lake trout, northern pike, largemouth bass, walleye.",43.4553461,-76.510497299999997,Water Adventures,Fishing,,,"(43.4553461, -76.510497299999997)"
1000 Islands-Seaway,Oswego County,Oswego Speedway,Home to weekly races.,43.463621199999999,-76.454182700000004,Sports & Gaming,Auto Racetracks,http://www.oswegospeedway.com/,,"(43.463621199999999, -76.454182700000004)"
1000 Islands-Seaway,Oswego County,Paul's Guide Service,Guided flyfishing trips on all Lake Ontario tributaries. Driftboat and wading trips with tackle provided.,43.5722618,-76.201633400000006,Water Adventures,Fishing,http://www.paulsguideservice.com,,"(43.5722618, -76.201633400000006)"
1000 Islands-Seaway,Oswego County,Pines Golf Course,"18 holes, 6360 yards, par 71, club/cart rentals, restaurant and bar.",43.533549499999999,-76.201673200000002,Land Adventures,Golf Private,,,"(43.533549499999999, -76.201673200000002)"
1000 Islands-Seaway,Oswego County,Port Ontario Charters,"Charter fishing on Lake Ontario, docked on Salmon River.",43.566946000000002,-76.188490000000002,Water Adventures,Fishing,,,"(43.566946000000002, -76.188490000000002)"
1000 Islands-Seaway,Oswego County,Pulaski Historical Society,"Exhibits, photographs, maps and street scenes depicting local history. On site of John Ben Snow homestead, executive of F.W. Woolworth and publisher of Spiedel Newspapers.",43.568246000000002,-76.125031000000007,History & Culture,Historic sites,,,"(43.568246000000002, -76.125031000000007)"
1000 Islands-Seaway,Oswego County,Ray's Guide Service,"Fly and light spinfishing guide for salmon, steelhead and brown trout on the Salmon River and surrounding tributaries.",43.5722618,-76.201633400000006,Water Adventures,Fishing,,,"(43.5722618, -76.201633400000006)"
1000 Islands-Seaway,Oswego County,Reed's Fishing Retreat,"Charter fishing, ice fishing and stream fishing.  Specializing in salmon, brown trout, steelhead, and lake trout.",43.638936999999999,-76.180814999999996,Water Adventures,Fishing,,,"(43.638936999999999, -76.180814999999996)"
1000 Islands-Seaway,Oswego County,Richardson-Bates House Museum,"Nat'l Historic Landmark. Circa 1872 Italianate Villa, with 5 period rooms featuring 90% original furnishings and county history exhibit.",43.455185299999997,-76.503900200000004,History & Culture,Historic sites,,,"(43.455185299999997, -76.503900200000004)"
1000 Islands-Seaway,Oswego County,Riverside Country Club,"18 hole executive length course, 3485 yards, par 58, club rentals, riding carts and snack bar facilities.",43.248500700000001,-76.130224100000007,Land Adventures,Golf Private,,,"(43.248500700000001, -76.130224100000007)"
1000 Islands-Seaway,Oswego County,Safe Haven Museum & Education Center,Commemorates the Ft. Ontario Emergency Refugee Shelter during the European Holocaust; only one of it's kind in America,43.462396499999997,-76.503083099999998,Museums|Path Through History,Historical,http://www.oswegohaven.org,http://iloveny.com/d3k/mem/Generic/3296/1035.jpg,"(43.462396499999997, -76.503083099999998)"
1000 Islands-Seaway,Oswego County,Salmon Country Inc. Marina & Campground,"Marina, docks & campground on the Little Salmon River in Texas, NY. Fishing, boating on Lake Ontario with boat rentals available.",43.517968799999998,-76.252275400000002,Camping|Water Adventures,Fishing|Marinas|Privately-owned Campgrounds,http://www.salmoncountryinc.com,,"(43.517968799999998, -76.252275400000002)"
